marco	[311, 1.0];
marconi	[499, 1.0];
marcxh	[466, 1.0];
margarin	[227, 1.0];
margin	[207, 5.991521846075696];[227, 11.983043692151393];[235, 11.983043692151393];[262, 5.991521846075696];[330, 5.991521846075696];[399, 11.983043692151393];[448, 5.991521846075696];[493, 1.0];
marin	[68, 6.661065479806948];[205, 13.322130959613895];[261, 6.661065479806948];[266, 19.983196439420844];[437, 1.0];
maringa	[326, 1.0];
mario	[302, 7.392317422778761];[492, 7.392317422778761];[498, 1.0];
mariotim	[44, 1.0];
maritim	[408, 1.0];
mark	[80, 5.540568381362704];[98, 5.540568381362704];[170, 5.540568381362704];[207, 11.081136762725407];[208, 5.540568381362704];[265, 5.540568381362704];[269, 5.540568381362704];[277, 5.540568381362704];[282, 5.540568381362704];[448, 11.081136762725407];[498, 1.0];
market	[2, 2.728837713282806];[4, 7.053943159389724];[10, 2.728837713282806];[16, 7.053943159389724];[21, 2.728837713282806];[30, 2.728837713282806];[32, 2.728837713282806];[54, 2.728837713282806];[55, 2.728837713282806];[58, 2.728837713282806];[78, 8.186513139848419];[94, 5.457675426565612];[98, 11.37904860549664];[100, 7.053943159389724];[104, 2.728837713282806];[107, 5.457675426565612];[110, 5.457675426565612];[111, 2.728837713282806];[116, 8.186513139848419];[124, 2.728837713282806];[127, 2.728837713282806];[130, 2.728837713282806];[132, 2.728837713282806];[133, 9.78278087267253];[134, 2.728837713282806];[135, 8.186513139848419];[145, 2.728837713282806];[150, 7.053943159389724];[153, 2.728837713282806];[154, 5.457675426565612];[162, 2.728837713282806];[165, 5.457675426565612];[178, 5.457675426565612];[194, 5.457675426565612];[207, 2.728837713282806];[208, 2.728837713282806];[209, 5.457675426565612];[215, 5.457675426565612];[230, 2.728837713282806];[246, 5.457675426565612];[248, 7.053943159389724];[254, 5.457675426565612];[261, 2.728837713282806];[262, 5.457675426565612];[265, 5.457675426565612];[268, 5.457675426565612];[270, 2.728837713282806];[292, 9.065002666142338];[298, 2.728837713282806];[305, 7.053943159389724];[315, 2.728837713282806];[316, 2.728837713282806];[322, 2.728837713282806];[328, 2.728837713282806];[329, 7.053943159389724];[330, 5.457675426565612];[332, 5.457675426565612];[333, 2.728837713282806];[340, 2.728837713282806];[343, 2.728837713282806];[348, 2.728837713282806];[351, 2.728837713282806];[356, 2.728837713282806];[371, 2.728837713282806];[375, 5.457675426565612];[376, 7.053943159389724];[377, 2.728837713282806];[379, 5.457675426565612];[386, 2.728837713282806];[387, 5.457675426565612];[389, 2.728837713282806];[392, 2.728837713282806];[399, 8.186513139848419];[407, 2.728837713282806];[410, 2.728837713282806];[422, 2.728837713282806];[435, 5.457675426565612];[441, 2.728837713282806];[448, 2.728837713282806];[449, 5.457675426565612];[450, 7.053943159389724];[451, 2.728837713282806];[457, 7.053943159389724];[459, 5.457675426565612];[463, 5.457675426565612];[473, 5.457675426565612];[493, 5.457675426565612];[494, 7.053943159389724];[496, 2.584962500721156];
marketplac	[457, 1.0];
markup	[494, 1.0];
marmara	[156, 7.974414589805527];[382, 1.0];
marrow	[277, 1.0];
marsh	[258, 1.0];
marshal	[415, 15.948829179611055];[416, 2.584962500721156];
mart	[279, 23.923243769416583];[339, 3.0];
marten	[111, 2.0];
martin	[261, 7.974414589805527];[469, 1.0];
marvin	[494, 1.0];
maryland	[463, 1.0];
mason	[117, 7.974414589805527];[123, 2.0];
mass	[265, 14.784634845557521];[348, 7.392317422778761];[437, 1.0];
massiv	[95, 7.392317422778761];[259, 7.392317422778761];[399, 1.0];
matan	[78, 2.0];
match	[208, 1.0];
materi	[20, 5.67525138605026];[123, 5.67525138605026];[133, 5.67525138605026];[139, 5.67525138605026];[194, 5.67525138605026];[207, 5.67525138605026];[312, 5.67525138605026];[350, 11.35050277210052];[353, 5.67525138605026];[448, 1.0];
matra	[154, 2.0];
matrix	[10, 1.0];
matter	[265, 6.980139577639157];[340, 6.980139577639157];[463, 6.980139577639157];[495, 1.0];
mattress	[12, 2.0];
matur	[5, 6.181329764714562];[110, 6.181329764714562];[123, 6.181329764714562];[239, 15.978505646378668];[273, 6.181329764714562];[314, 12.362659529429123];[359, 1.0];
maud	[54, 2.584962500721156];
max	[202, 1.0];
maxim	[261, 1.0];
maximium	[451, 1.0];
maximum	[138, 6.980139577639157];[154, 6.980139577639157];[319, 6.980139577639157];[359, 1.0];
maxtor	[188, 3.584962500721156];
maxwel	[78, 3.321928094887362];
may	[1, 8.336417119612726];[6, 9.674899095000823];[12, 6.4499327300005485];[18, 3.2249663650002742];[19, 3.2249663650002742];[28, 3.2249663650002742];[54, 9.674899095000823];[59, 3.2249663650002742];[78, 6.4499327300005485];[83, 8.336417119612726];[98, 6.4499327300005485];[101, 3.2249663650002742];[104, 3.2249663650002742];[107, 3.2249663650002742];[109, 3.2249663650002742];[111, 3.2249663650002742];[118, 6.4499327300005485];[123, 3.2249663650002742];[132, 3.2249663650002742];[133, 3.2249663650002742];[146, 3.2249663650002742];[153, 8.336417119612726];[181, 3.2249663650002742];[185, 3.2249663650002742];[191, 3.2249663650002742];[194, 8.336417119612726];[205, 3.2249663650002742];[217, 3.2249663650002742];[233, 6.4499327300005485];[248, 3.2249663650002742];[249, 3.2249663650002742];[254, 6.4499327300005485];[259, 3.2249663650002742];[261, 3.2249663650002742];[265, 6.4499327300005485];[285, 3.2249663650002742];[289, 3.2249663650002742];[292, 9.674899095000823];[294, 3.2249663650002742];[295, 3.2249663650002742];[316, 3.2249663650002742];[340, 3.2249663650002742];[349, 3.2249663650002742];[351, 3.2249663650002742];[368, 3.2249663650002742];[376, 6.4499327300005485];[379, 3.2249663650002742];[381, 3.2249663650002742];[383, 3.2249663650002742];[392, 3.2249663650002742];[398, 3.2249663650002742];[433, 3.2249663650002742];[435, 3.2249663650002742];[438, 8.336417119612726];[444, 6.4499327300005485];[457, 3.2249663650002742];[458, 3.2249663650002742];[466, 3.2249663650002742];[480, 6.4499327300005485];[484, 1.0];
mayb	[45, 7.974414589805527];[438, 1.0];
mayf	[417, 1.0];
mayfair	[417, 1.0];
mccall	[415, 7.974414589805527];[416, 2.0];
mcd	[18, 1.0];
mcdonald	[18, 1.0];
mcdonnel	[376, 1.0];
mcdowel	[388, 3.584962500721156];
mcdp	[154, 1.0];
mcente	[133, 1.0];
mcginley	[133, 1.0];
mci	[457, 3.807354922057604];
mcic	[457, 1.0];
mcinni	[361, 2.0];
mckinnon	[239, 3.0];
mclean	[44, 15.948829179611055];[408, 2.584962500721156];
me	[261, 7.974414589805527];[495, 1.0];
mea	[185, 1.0];
mead	[185, 2.584962500721156];
meal	[69, 7.974414589805527];[323, 2.584962500721156];
mean	[1, 5.824428435416546];[4, 5.824428435416546];[16, 5.824428435416546];[61, 5.824428435416546];[78, 5.824428435416546];[254, 15.055929093685764];[320, 5.824428435416546];[376, 5.824428435416546];[422, 2.0];
meant	[61, 6.980139577639157];[269, 6.980139577639157];[447, 6.980139577639157];[496, 1.0];
meantim	[265, 1.0];
meanwhil	[265, 7.392317422778761];[305, 7.392317422778761];[492, 1.0];
measur	[88, 5.2010737000129765];[123, 5.2010737000129765];[208, 13.44458047802058];[254, 5.2010737000129765];[262, 5.2010737000129765];[269, 5.2010737000129765];[311, 5.2010737000129765];[340, 5.2010737000129765];[375, 5.2010737000129765];[379, 5.2010737000129765];[436, 5.2010737000129765];[451, 13.44458047802058];[454, 5.2010737000129765];[463, 1.0];
meat	[128, 26.501180754089518];[200, 28.145176125028897];[247, 3.321928094887362];
mechan	[136, 7.974414589805527];[235, 1.0];
media	[265, 7.974414589805527];[348, 2.0];
median	[343, 2.0];
medic	[189, 7.392317422778761];[353, 7.392317422778761];[380, 1.0];
medicin	[131, 6.980139577639157];[132, 6.980139577639157];[139, 6.980139577639157];[277, 1.0];
medium	[202, 2.0];
meet	[9, 3.6009040445901777];[26, 3.6009040445901777];[40, 3.6009040445901777];[42, 3.6009040445901777];[45, 3.6009040445901777];[60, 7.201808089180355];[78, 3.6009040445901777];[83, 3.6009040445901777];[98, 7.201808089180355];[123, 3.6009040445901777];[136, 3.6009040445901777];[157, 3.6009040445901777];[202, 3.6009040445901777];[207, 3.6009040445901777];[208, 10.802712133770534];[235, 3.6009040445901777];[254, 3.6009040445901777];[255, 3.6009040445901777];[256, 3.6009040445901777];[261, 3.6009040445901777];[265, 3.6009040445901777];[266, 3.6009040445901777];[269, 7.201808089180355];[283, 7.201808089180355];[292, 13.709919738027548];[294, 3.6009040445901777];[308, 3.6009040445901777];[314, 3.6009040445901777];[320, 3.6009040445901777];[322, 7.201808089180355];[330, 3.6009040445901777];[357, 3.6009040445901777];[383, 3.6009040445901777];[386, 3.6009040445901777];[387, 3.6009040445901777];[409, 3.6009040445901777];[445, 3.6009040445901777];[447, 3.6009040445901777];[448, 3.6009040445901777];[449, 3.6009040445901777];[451, 3.6009040445901777];[466, 3.6009040445901777];[489, 3.6009040445901777];[492, 3.6009040445901777];[493, 1.0];
megabyt	[265, 3.0];
megahertz	[321, 1.0];
megawatt	[113, 7.974414589805527];[142, 1.0];
meink	[123, 2.0];
melt	[354, 1.0];
member	[28, 5.014020470314935];[51, 5.014020470314935];[61, 5.014020470314935];[69, 12.961054893612362];[75, 5.014020470314935];[78, 5.014020470314935];[111, 5.014020470314935];[150, 12.961054893612362];[284, 5.014020470314935];[348, 5.014020470314935];[383, 5.014020470314935];[397, 5.014020470314935];[409, 5.014020470314935];[459, 5.014020470314935];[494, 12.961054893612362];[497, 2.0];
memori	[265, 26.501180754089518];[348, 7.392317422778761];[495, 1.0];
memphi	[59, 2.0];
men	[258, 1.0];
menswear	[72, 1.0];
mer	[25, 7.974414589805527];[490, 1.0];
mercal	[383, 1.0];
mercantil	[330, 7.392317422778761];[442, 7.392317422778761];[455, 2.0];
merchandis	[279, 7.974414589805527];[339, 1.0];
merchant	[59, 6.400879436282184];[191, 6.400879436282184];[205, 6.400879436282184];[262, 6.400879436282184];[273, 6.400879436282184];[379, 1.0];
mere	[123, 1.0];
merg	[419, 7.974414589805527];[465, 1.0];
merger	[25, 10.610369662105573];[74, 5.305184831052786];[87, 5.305184831052786];[112, 10.610369662105573];[179, 13.713703847666155];[201, 10.610369662105573];[217, 5.305184831052786];[320, 10.610369662105573];[325, 5.305184831052786];[379, 5.305184831052786];[388, 5.305184831052786];[419, 5.305184831052786];[465, 2.584962500721156];
meridian	[96, 1.0];
merlin	[100, 1.0];
merril	[4, 6.400879436282184];[16, 6.400879436282184];[25, 6.400879436282184];[123, 6.400879436282184];[359, 6.400879436282184];[490, 1.0];
met	[28, 6.980139577639157];[181, 6.980139577639157];[320, 6.980139577639157];[492, 2.0];
metal	[39, 7.392317422778761];[434, 7.392317422778761];[436, 1.0];
metallurg	[342, 7.974414589805527];[406, 1.0];
meter	[382, 1.0];
method	[139, 6.980139577639157];[202, 6.980139577639157];[282, 6.980139577639157];[399, 1.0];
metr	[141, 1.0];
metric	[78, 2.0];
metropolitan	[78, 1.0];
mexico	[4, 6.661065479806948];[16, 6.661065479806948];[26, 6.661065479806948];[316, 13.322130959613895];[493, 1.0];
mezzanin	[261, 1.0];
mgl	[193, 7.392317422778761];[196, 7.392317422778761];[307, 1.0];
mhc	[123, 1.0];
mhi	[376, 5.08746284125034];
miami	[233, 7.974414589805527];[426, 1.0];
mich	[211, 1.0];
michael	[63, 6.181329764714562];[98, 6.181329764714562];[127, 6.181329764714562];[227, 6.181329764714562];[277, 6.181329764714562];[459, 6.181329764714562];[483, 1.0];
michel	[355, 7.974414589805527];[492, 1.0];
michigan	[193, 6.980139577639157];[196, 20.940418732917472];[211, 6.980139577639157];[307, 2.584962500721156];
micro	[21, 1.0];
microfilm	[348, 2.0];
microprocessor	[88, 1.0];
microsoft	[265, 2.584962500721156];
mid	[45, 6.400879436282184];[129, 6.400879436282184];[162, 6.400879436282184];[234, 6.400879436282184];[348, 16.54603331442662];[458, 1.0];
midcon	[161, 15.948829179611055];[333, 1.0];
midday	[1, 7.974414589805527];[123, 1.0];
middl	[12, 6.400879436282184];[94, 6.400879436282184];[194, 12.801758872564369];[229, 6.400879436282184];[265, 6.400879436282184];[376, 1.0];
middlemen	[1, 7.974414589805527];[322, 1.0];
mideast	[292, 1.0];
midi	[154, 1.0];
midland	[54, 15.948829179611055];[261, 1.0];
midnight	[94, 1.0];
might	[98, 10.402147400025953];[123, 5.2010737000129765];[139, 5.2010737000129765];[150, 5.2010737000129765];[277, 5.2010737000129765];[316, 5.2010737000129765];[340, 5.2010737000129765];[376, 5.2010737000129765];[383, 5.2010737000129765];[392, 5.2010737000129765];[422, 5.2010737000129765];[457, 5.2010737000129765];[463, 5.2010737000129765];[497, 2.0];
mii	[44, 7.974414589805527];[408, 1.0];
mike	[439, 1.0];
mikhael	[202, 1.0];
mikulski	[463, 1.0];
milder	[131, 1.0];
mile	[316, 7.974414589805527];[475, 1.0];
militari	[32, 5.824428435416546];[55, 5.824428435416546];[95, 5.824428435416546];[123, 5.824428435416546];[131, 5.824428435416546];[198, 5.824428435416546];[276, 5.824428435416546];[373, 5.824428435416546];[376, 2.0];
milk	[18, 6.980139577639157];[272, 27.92055831055663];[454, 6.980139577639157];[462, 2.0];
mill	[78, 20.940418732917472];[175, 6.980139577639157];[433, 6.980139577639157];[476, 1.0];
miller	[4, 7.392317422778761];[16, 7.392317422778761];[428, 1.0];
millimetr	[326, 1.0];
million	[138, 6.980139577639157];[209, 6.980139577639157];[246, 6.980139577639157];[256, 1.0];
miln	[138, 1.0];
mimic	[268, 1.0];
mimt	[376, 1.0];
mine	[22, 5.540568381362704];[121, 16.62170514408811];[199, 5.540568381362704];[251, 11.081136762725407];[256, 5.540568381362704];[301, 5.540568381362704];[316, 5.540568381362704];[342, 11.081136762725407];[406, 11.081136762725407];[458, 16.62170514408811];[487, 2.0];
miner	[164, 6.181329764714562];[194, 6.181329764714562];[282, 6.181329764714562];[340, 18.543989294143685];[458, 12.362659529429123];[463, 18.543989294143685];[487, 1.0];
minework	[458, 1.0];
minim	[4, 7.392317422778761];[16, 7.392317422778761];[174, 2.0];
minimum	[201, 13.322130959613895];[254, 6.661065479806948];[391, 6.661065479806948];[433, 6.661065479806948];[465, 1.0];
minist	[63, 4.0163018123291];[127, 8.0326036246582];[136, 4.0163018123291];[138, 4.0163018123291];[153, 4.0163018123291];[154, 4.0163018123291];[158, 4.0163018123291];[207, 4.0163018123291];[235, 4.0163018123291];[255, 10.381989576449142];[256, 8.0326036246582];[266, 4.0163018123291];[269, 8.0326036246582];[272, 10.381989576449142];[302, 4.0163018123291];[311, 4.0163018123291];[312, 10.381989576449142];[314, 4.0163018123291];[316, 8.0326036246582];[322, 4.0163018123291];[355, 4.0163018123291];[383, 4.0163018123291];[386, 4.0163018123291];[437, 4.0163018123291];[447, 4.0163018123291];[448, 4.0163018123291];[451, 4.0163018123291];[454, 13.341865827923069];[459, 4.0163018123291];[462, 4.0163018123291];[483, 4.0163018123291];[492, 4.0163018123291];[498, 1.0];
ministri	[106, 13.713703847666155];[153, 5.305184831052786];[154, 5.305184831052786];[210, 13.713703847666155];[235, 5.305184831052786];[269, 10.610369662105573];[276, 5.305184831052786];[319, 5.305184831052786];[383, 13.713703847666155];[397, 5.305184831052786];[432, 5.305184831052786];[436, 5.305184831052786];[462, 1.0];
minnesota	[122, 1.0];
minor	[36, 7.974414589805527];[469, 1.0];
minstar	[168, 1.0];
minus	[239, 13.960279155278315];[304, 13.960279155278315];[307, 13.960279155278315];[484, 2.0];
minut	[447, 1.0];
miraflor	[256, 1.0];
mirror	[78, 1.0];
miss	[97, 7.392317422778761];[277, 19.108863331310758];[314, 1.0];
missil	[202, 22.176952268336283];[376, 7.392317422778761];[431, 1.0];
mission	[314, 1.0];
mississippi	[59, 2.584962500721156];
missouri	[122, 7.974414589805527];[254, 1.0];
mitchel	[136, 2.0];
mith	[376, 1.0];
mitig	[262, 1.0];
mitsubishi	[212, 20.61356267985097];[376, 2.584962500721156];
mitsui	[381, 1.0];
mizrahi	[292, 2.584962500721156];
mkt	[94, 1.0];
mln	[1, 5.471365090575541];[4, 3.2940900189840265];[7, 1.6470450094920133];[9, 3.2940900189840265];[10, 1.6470450094920133];[11, 5.9045945960287884];[12, 3.2940900189840265];[13, 6.588180037968053];[14, 6.27088492373983];[16, 3.2940900189840265];[23, 4.94113502847604];[24, 1.6470450094920133];[27, 4.94113502847604];[29, 4.257549586536775];[30, 1.6470450094920133];[33, 1.6470450094920133];[35, 3.2940900189840265];[37, 4.94113502847604];[38, 6.27088492373983];[41, 5.9045945960287884];[42, 1.6470450094920133];[45, 4.257549586536775];[47, 3.2940900189840265];[51, 4.94113502847604];[56, 5.471365090575541];[57, 3.2940900189840265];[58, 4.94113502847604];[61, 1.6470450094920133];[63, 1.6470450094920133];[64, 3.2940900189840265];[65, 4.257549586536775];[66, 4.94113502847604];[72, 4.257549586536775];[73, 3.2940900189840265];[74, 6.27088492373983];[76, 1.6470450094920133];[77, 1.6470450094920133];[78, 5.471365090575541];[79, 4.94113502847604];[80, 3.2940900189840265];[81, 1.6470450094920133];[83, 4.94113502847604];[91, 1.6470450094920133];[92, 3.2940900189840265];[97, 7.344884592647453];[98, 4.257549586536775];[99, 1.6470450094920133];[103, 1.6470450094920133];[107, 4.94113502847604];[108, 1.6470450094920133];[110, 5.471365090575541];[111, 1.6470450094920133];[115, 6.588180037968053];[120, 3.2940900189840265];[122, 4.257549586536775];[123, 1.6470450094920133];[124, 6.27088492373983];[135, 3.2940900189840265];[137, 1.6470450094920133];[138, 4.257549586536775];[140, 5.471365090575541];[143, 3.2940900189840265];[147, 3.2940900189840265];[151, 4.94113502847604];[158, 3.2940900189840265];[159, 3.2940900189840265];[160, 3.2940900189840265];[162, 3.2940900189840265];[163, 3.2940900189840265];[164, 3.2940900189840265];[165, 6.27088492373983];[167, 3.2940900189840265];[168, 6.588180037968053];[169, 1.6470450094920133];[170, 3.2940900189840265];[171, 3.2940900189840265];[172, 4.94113502847604];[174, 4.257549586536775];[176, 1.6470450094920133];[177, 6.588180037968053];[180, 5.471365090575541];[182, 1.6470450094920133];[183, 3.2940900189840265];[184, 5.471365090575541];[185, 3.2940900189840265];[186, 3.2940900189840265];[188, 1.6470450094920133];[192, 6.588180037968053];[193, 7.551639605520801];[194, 7.344884592647453];[196, 3.2940900189840265];[197, 6.588180037968053];[198, 3.2940900189840265];[199, 3.2940900189840265];[201, 3.2940900189840265];[204, 1.6470450094920133];[205, 1.6470450094920133];[209, 1.6470450094920133];[210, 4.257549586536775];[214, 3.2940900189840265];[215, 4.94113502847604];[216, 3.2940900189840265];[219, 4.94113502847604];[221, 5.471365090575541];[222, 3.2940900189840265];[225, 3.2940900189840265];[227, 1.6470450094920133];[228, 4.94113502847604];[232, 1.6470450094920133];[235, 3.2940900189840265];[236, 5.471365090575541];[238, 5.9045945960287884];[239, 4.94113502847604];[241, 4.257549586536775];[242, 1.6470450094920133];[243, 4.257549586536775];[245, 3.2940900189840265];[246, 1.6470450094920133];[248, 1.6470450094920133];[249, 1.6470450094920133];[250, 4.94113502847604];[252, 3.2940900189840265];[255, 1.6470450094920133];[257, 6.588180037968053];[261, 7.118410100067555];[268, 3.2940900189840265];[270, 3.2940900189840265];[271, 4.257549586536775];[273, 3.2940900189840265];[275, 5.9045945960287884];[280, 4.94113502847604];[282, 4.257549586536775];[287, 1.6470450094920133];[288, 1.6470450094920133];[292, 4.94113502847604];[293, 6.588180037968053];[295, 1.6470450094920133];[297, 1.6470450094920133];[299, 3.2940900189840265];[301, 3.2940900189840265];[302, 1.6470450094920133];[305, 4.257549586536775];[307, 1.6470450094920133];[314, 4.94113502847604];[322, 4.94113502847604];[323, 4.94113502847604];[325, 1.6470450094920133];[329, 6.27088492373983];[333, 4.94113502847604];[335, 4.94113502847604];[336, 8.51509917307355];[338, 3.2940900189840265];[340, 3.2940900189840265];[341, 1.6470450094920133];[344, 1.6470450094920133];[345, 1.6470450094920133];[348, 1.6470450094920133];[349, 1.6470450094920133];[350, 3.2940900189840265];[351, 1.6470450094920133];[352, 1.6470450094920133];[357, 1.6470450094920133];[358, 6.27088492373983];[359, 1.6470450094920133];[362, 1.6470450094920133];[363, 3.2940900189840265];[365, 4.94113502847604];[370, 4.257549586536775];[371, 1.6470450094920133];[372, 6.27088492373983];[374, 3.2940900189840265];[381, 1.6470450094920133];[382, 1.6470450094920133];[383, 4.94113502847604];[387, 1.6470450094920133];[389, 4.257549586536775];[391, 4.257549586536775];[393, 6.588180037968053];[395, 3.2940900189840265];[396, 1.6470450094920133];[399, 5.471365090575541];[400, 4.94113502847604];[401, 5.9045945960287884];[402, 4.257549586536775];[405, 5.471365090575541];[410, 6.27088492373983];[412, 4.94113502847604];[415, 3.2940900189840265];[416, 1.6470450094920133];[417, 3.2940900189840265];[418, 1.6470450094920133];[419, 4.257549586536775];[421, 4.94113502847604];[423, 1.6470450094920133];[424, 4.257549586536775];[427, 3.2940900189840265];[428, 3.2940900189840265];[429, 3.2940900189840265];[433, 6.868054163581537];[434, 4.257549586536775];[435, 3.2940900189840265];[436, 3.2940900189840265];[438, 1.6470450094920133];[439, 5.471365090575541];[440, 1.6470450094920133];[441, 3.2940900189840265];[444, 3.2940900189840265];[445, 5.9045945960287884];[447, 3.2940900189840265];[449, 1.6470450094920133];[450, 4.94113502847604];[452, 3.2940900189840265];[454, 1.6470450094920133];[455, 3.2940900189840265];[456, 3.2940900189840265];[460, 3.2940900189840265];[461, 4.257549586536775];[463, 3.2940900189840265];[465, 3.2940900189840265];[467, 4.94113502847604];[468, 3.2940900189840265];[470, 4.94113502847604];[471, 3.2940900189840265];[472, 3.2940900189840265];[474, 5.9045945960287884];[476, 3.2940900189840265];[478, 3.2940900189840265];[479, 1.6470450094920133];[482, 4.257549586536775];[485, 6.588180037968053];[490, 1.6470450094920133];[491, 4.257549586536775];[497, 1.6470450094920133];[498, 1.6470450094920133];[500, 3.0];
mlotok	[292, 1.0];
mm	[261, 7.974414589805527];[326, 3.0];
mmwg	[392, 1.0];
mnst	[168, 1.0];
mob	[429, 1.0];
mobil	[134, 6.661065479806948];[274, 6.661065479806948];[327, 6.661065479806948];[429, 13.322130959613895];[456, 2.0];
model	[107, 19.108863331310758];[243, 7.392317422778761];[305, 1.0];
moder	[254, 7.392317422778761];[340, 7.392317422778761];[463, 1.0];
modern	[320, 7.974414589805527];[376, 1.0];
modernis	[496, 1.0];
modest	[160, 6.980139577639157];[249, 6.980139577639157];[448, 6.980139577639157];[496, 1.0];
modif	[61, 7.974414589805527];[386, 1.0];
modifi	[75, 13.960279155278315];[131, 6.980139577639157];[409, 6.980139577639157];[422, 1.0];
mohsen	[276, 1.0];
moi	[284, 2.584962500721156];
moister	[39, 1.0];
molpus	[128, 15.948829179611055];[247, 2.0];
moment	[314, 1.0];
momentun	[403, 1.0];
monarch	[250, 1.0];
monday	[97, 6.980139577639157];[248, 13.960279155278315];[249, 6.980139577639157];[320, 1.0];
monetari	[123, 6.181329764714562];[134, 6.181329764714562];[208, 15.978505646378668];[447, 6.181329764714562];[492, 6.181329764714562];[496, 6.181329764714562];[498, 1.0];
money	[2, 4.1918675543229895];[30, 4.1918675543229895];[58, 8.383735108645979];[97, 8.383735108645979];[99, 8.383735108645979];[110, 8.383735108645979];[116, 13.925082598752315];[123, 10.835820435914632];[135, 13.925082598752315];[145, 4.1918675543229895];[165, 8.383735108645979];[198, 4.1918675543229895];[208, 8.383735108645979];[215, 8.383735108645979];[267, 4.1918675543229895];[290, 4.1918675543229895];[328, 4.1918675543229895];[329, 4.1918675543229895];[340, 8.383735108645979];[376, 4.1918675543229895];[377, 4.1918675543229895];[384, 4.1918675543229895];[389, 4.1918675543229895];[447, 4.1918675543229895];[450, 4.1918675543229895];[451, 13.925082598752315];[463, 8.383735108645979];[494, 4.1918675543229895];[498, 1.0];
moni	[472, 2.0];
monitor	[373, 7.974414589805527];[422, 1.0];
monkey	[166, 1.0];
montagu	[54, 15.948829179611055];[273, 1.0];
montana	[122, 1.0];
montgomeri	[105, 6.980139577639157];[274, 6.980139577639157];[456, 13.960279155278315];[461, 1.0];
montgomey	[70, 1.0];
month	[6, 2.924499995201897];[23, 2.924499995201897];[26, 2.924499995201897];[28, 2.924499995201897];[41, 2.924499995201897];[42, 2.924499995201897];[46, 2.924499995201897];[47, 5.848999990403794];[56, 2.924499995201897];[75, 2.924499995201897];[78, 2.924499995201897];[106, 2.924499995201897];[107, 2.924499995201897];[123, 2.924499995201897];[132, 5.848999990403794];[133, 2.924499995201897];[136, 2.924499995201897];[142, 2.924499995201897];[150, 2.924499995201897];[153, 2.924499995201897];[158, 2.924499995201897];[176, 2.924499995201897];[180, 2.924499995201897];[194, 5.848999990403794];[198, 2.924499995201897];[200, 2.924499995201897];[202, 2.924499995201897];[204, 10.484222816158];[208, 2.924499995201897];[211, 2.924499995201897];[212, 2.924499995201897];[250, 2.924499995201897];[255, 7.559722820956104];[256, 2.924499995201897];[257, 5.848999990403794];[262, 2.924499995201897];[265, 2.924499995201897];[267, 5.848999990403794];[277, 2.924499995201897];[278, 2.924499995201897];[285, 2.924499995201897];[292, 2.924499995201897];[293, 2.924499995201897];[303, 5.848999990403794];[305, 2.924499995201897];[306, 8.77349998560569];[314, 5.848999990403794];[316, 2.924499995201897];[322, 2.924499995201897];[338, 2.924499995201897];[343, 5.848999990403794];[350, 2.924499995201897];[367, 8.77349998560569];[373, 2.924499995201897];[374, 2.924499995201897];[375, 5.848999990403794];[377, 2.924499995201897];[383, 8.77349998560569];[408, 2.924499995201897];[425, 13.041607747307966];[436, 2.924499995201897];[437, 7.559722820956104];[438, 2.924499995201897];[439, 2.924499995201897];[446, 2.924499995201897];[451, 7.559722820956104];[454, 2.924499995201897];[455, 5.848999990403794];[460, 2.924499995201897];[467, 2.924499995201897];[471, 2.924499995201897];[483, 2.924499995201897];[494, 2.924499995201897];[495, 2.924499995201897];[497, 5.848999990403794];[498, 1.0];
montreal	[78, 2.584962500721156];
mood	[437, 1.0];
moodi	[8, 23.923243769416583];[359, 1.0];
moratorium	[60, 13.322130959613895];[123, 6.661065479806948];[373, 6.661065479806948];[409, 6.661065479806948];[492, 1.0];
morbelli	[45, 2.584962500721156];
more	[4, 4.289506617194985];[16, 4.289506617194985];[28, 4.289506617194985];[54, 4.289506617194985];[132, 8.57901323438997];[137, 4.289506617194985];[138, 4.289506617194985];[201, 4.289506617194985];[207, 4.289506617194985];[218, 4.289506617194985];[258, 8.57901323438997];[268, 4.289506617194985];[270, 4.289506617194985];[284, 4.289506617194985];[287, 4.289506617194985];[288, 4.289506617194985];[304, 4.289506617194985];[348, 4.289506617194985];[371, 4.289506617194985];[379, 4.289506617194985];[399, 4.289506617194985];[422, 4.289506617194985];[448, 4.289506617194985];[454, 4.289506617194985];[462, 4.289506617194985];[497, 4.289506617194985];[498, 1.0];
moreov	[132, 7.974414589805527];[265, 1.0];
morgan	[123, 15.48785929435727];[222, 5.991521846075696];[246, 11.983043692151393];[248, 5.991521846075696];[273, 5.991521846075696];[387, 5.991521846075696];[449, 5.991521846075696];[492, 1.0];
morn	[286, 13.322130959613895];[329, 13.322130959613895];[378, 6.661065479806948];[484, 6.661065479806948];[492, 1.0];
mortag	[389, 2.0];
mortgag	[7, 6.661065479806948];[50, 13.322130959613895];[239, 17.218604480149136];[268, 6.661065479806948];[389, 4.0];
morton	[180, 7.974414589805527];[469, 3.584962500721156];
moscow	[202, 18.04339905799683];[255, 6.980139577639157];[373, 13.960279155278315];[497, 2.0];
